"building","day","device","floor","level","mac","name","room","time"
"block-9","Monday","Motorola Moto G (5S)","ground","-74","24:c9:a1:49:a7:28","IIITV2","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-73","24:c9:a1:09:a7:28","IIITV-Staff","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-75","24:c9:a1:09:9f:08","IIITV-Staff","9002","14:04:04"
"block-9","Monday","Motorola Moto G (5S)","ground","-89","2c:c5:d3:23:c2:3c","IIITV1","9002","14:04:04"
"block-9","Monday","Motorola Moto G (5S)","ground","-78","24:c9:a1:49:9f:08","IIITV2","9002","14:04:04"
"block-9","Monday","Motorola Moto G (5S)","ground","-90","2c:c5:d3:63:c2:3c","IIITV-Staff","9002","14:04:04"
"block-9","Monday","Motorola Moto G (5S)","ground","-66","f0:3e:90:0c:24:78","IIITV1","9002","14:04:04"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:49:9a:c8","IIITV2","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-77","58:b6:33:26:56:c8","IIITV1","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-78","58:b6:33:66:56:c8","IIITV-Staff","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-36","24:c9:a1:47:29:58","IIITV2","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-67","f0:3e:90:8c:24:78","IIITV2","9002","14:04:04"
"block-9","Monday","Motorola Moto G (5S)","ground","-67","f0:3e:90:4c:24:78","IIITV-Staff","9002","14:04:04"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:09:9a:c8","IIITV-Staff","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:47:2f:38","IIITV2","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:07:2f:38","IIITV-Staff","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-36","24:c9:a1:07:29:58","IIITV-Staff","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:09:a1:58","IIITV-Staff","9002","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-85","24:c9:a1:49:a1:58","IIITV2","9002","14:04:34"
"block-9","Monday","","first","-65","24:c9:a1:09:9a:c8","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-65","24:c9:a1:49:9a:c8","IIITV2","9101","14:04:40"
"block-9","Monday","","first","-74","2c:c5:d3:23:c2:38","IIITV1","9101","14:04:40"
"block-9","Monday","","first","-73","2c:c5:d3:63:c2:38","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-59","24:c9:a1:09:9f:08","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-60","24:c9:a1:49:9f:08","IIITV2","9101","14:04:40"
"block-9","Monday","","first","-70","58:b6:33:66:51:48","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-70","58:b6:33:26:51:48","IIITV1","9101","14:04:40"
"block-9","Monday","","first","-37","f0:3e:90:0c:24:78","IIITV1","9101","14:04:40"
"block-9","Monday","","first","-37","f0:3e:90:4c:24:78","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-66","58:b6:33:26:56:c8","IIITV1","9101","14:04:40"
"block-9","Monday","","first","-66","58:b6:33:66:56:c8","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-37","f0:3e:90:8c:24:78","IIITV2","9101","14:04:40"
"block-9","Monday","","first","-78","24:c9:a1:49:a7:28","IIITV2","9101","14:04:40"
"block-9","Monday","","first","-73","24:c9:a1:09:a7:28","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-80","24:c9:a1:07:29:58","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-80","24:c9:a1:47:29:58","IIITV2","9101","14:04:40"
"block-9","Monday","","first","-80","24:c9:a1:47:2f:38","IIITV2","9101","14:04:40"
"block-9","Monday","","first","-81","24:c9:a1:49:a1:58","IIITV2","9101","14:04:40"
"block-9","Monday","","first","-81","6c:aa:b3:08:ad:b8","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-74","f0:3e:90:0c:29:d8","IIITV1","9101","14:04:40"
"block-9","Monday","","first","-82","24:c9:a1:07:2f:38","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-74","f0:3e:90:4c:29:d8","IIITV-Staff","9101","14:04:40"
"block-9","Monday","","first","-75","f0:3e:90:8c:29:d8","IIITV2","9101","14:04:40"
"block-9","Monday","","first","-83","24:c9:a1:09:a1:58","IIITV-Staff","9101","14:04:40"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","2c:c5:d3:23:c2:38","IIITV1","9003","14:04:40"
"block-9","Monday","Motorola Moto G (5S)","ground","-85","2c:c5:d3:63:c2:38","IIITV-Staff","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-74","24:c9:a1:49:a7:28","IIITV2","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-73","24:c9:a1:09:a7:28","IIITV-Staff","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-84","f0:3e:90:0c:24:78","IIITV1","9003","14:04:47"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:49:9a:c8","IIITV2","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-77","58:b6:33:26:56:c8","IIITV1","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-78","58:b6:33:66:56:c8","IIITV-Staff","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-36","24:c9:a1:47:29:58","IIITV2","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:09:9a:c8","IIITV-Staff","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:47:2f:38","IIITV2","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:07:2f:38","IIITV-Staff","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-36","24:c9:a1:07:29:58","IIITV-Staff","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:09:a1:58","IIITV-Staff","9003","14:04:34"
"block-9","Monday","Motorola Moto G (5S)","ground","-85","24:c9:a1:49:a1:58","IIITV2","9003","14:04:34"
"block-9","Monday","Motorola Moto G (4)","ground","-81","24:c9:a1:07:2f:38","IIITV-Staff","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-79","24:c9:a1:47:2f:38","IIITV2","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-42","2c:c5:d3:23:c2:38","IIITV1","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-42","2c:c5:d3:63:c2:38","IIITV-Staff","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-86","24:c9:a1:49:9a:c8","IIITV2","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-85","24:c9:a1:09:9a:c8","IIITV-Staff","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-81","24:c9:a1:07:29:58","IIITV-Staff","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-90","24:c9:a1:47:29:58","IIITV2","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-63","24:c9:a1:49:a7:28","IIITV2","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-64","24:c9:a1:09:a7:28","IIITV-Staff","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-80","24:c9:a1:49:9f:08","IIITV2","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-77","24:c9:a1:09:9f:08","IIITV-Staff","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-59","2c:c5:d3:23:c2:3c","IIITV1","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-59","2c:c5:d3:63:c2:3c","IIITV-Staff","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-69","58:b6:33:26:51:48","IIITV1","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-68","58:b6:33:66:51:48","IIITV-Staff","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-89","58:b6:33:26:53:28","IIITV1","9015","14:04:47"
"block-9","Monday","Motorola Moto G (4)","ground","-90","58:b6:33:66:53:28","IIITV-Staff","9015","14:04:47"
"block-9","Monday","Motorola Moto G (5S)","ground","-80","2c:c5:d3:23:c2:38","IIITV1","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-79","2c:c5:d3:63:c2:38","IIITV-Staff","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-71","24:c9:a1:49:a7:28","IIITV2","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-71","24:c9:a1:09:a7:28","IIITV-Staff","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-84","f0:3e:90:0c:24:78","IIITV1","9004","14:04:47"
"block-9","Monday","Motorola Moto G (5S)","ground","-67","24:c9:a1:49:9a:c8","IIITV2","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-80","58:b6:33:26:56:c8","IIITV1","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","58:b6:33:66:56:c8","IIITV-Staff","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-52","24:c9:a1:47:29:58","IIITV2","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-67","24:c9:a1:09:9a:c8","IIITV-Staff","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-81","24:c9:a1:47:2f:38","IIITV2","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-78","24:c9:a1:07:2f:38","IIITV-Staff","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-53","24:c9:a1:07:29:58","IIITV-Staff","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-85","24:c9:a1:09:a1:58","IIITV-Staff","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-84","24:c9:a1:49:a1:58","IIITV2","9004","14:04:58"
"block-9","Monday","Motorola Moto G (5S)","ground","-85","f0:3e:90:0c:29:d8","IIITV1","9004","14:04:58"
"block-9","Monday","","first","-65","24:c9:a1:09:9a:c8","IIITV-Staff","9102","14:05:09"
"block-9","Monday","","first","-65","24:c9:a1:49:9a:c8","IIITV2","9102","14:05:09"
"block-9","Monday","","first","-77","2c:c5:d3:23:c2:38","IIITV1","9102","14:05:09"
"block-9","Monday","","first","-73","2c:c5:d3:63:c2:38","IIITV-Staff","9102","14:05:09"
"block-9","Monday","","first","-59","24:c9:a1:09:9f:08","IIITV-Staff","9102","14:05:09"
"block-9","Monday","","first","-60","24:c9:a1:49:9f:08","IIITV2","9102","14:05:09"
"block-9","Monday","","first","-70","58:b6:33:66:51:48","IIITV-Staff","9102","14:05:09"
"block-9","Monday","","first","-70","58:b6:33:26:51:48","IIITV1","9102","14:05:09"
"block-9","Monday","","first","-37","f0:3e:90:0c:24:78","IIITV1","9102","14:05:09"
"block-9","Monday","","first","-37","f0:3e:90:4c:24:78","IIITV-Staff","9102","14:05:09"
"block-9","Monday","","first","-66","58:b6:33:26:56:c8","IIITV1","9102","14:05:09"
"block-9","Monday","","first","-66","58:b6:33:66:56:c8","IIITV-Staff","9102","14:05:09"
"block-9","Monday","","first","-37","f0:3e:90:8c:24:78","IIITV2","9102","14:05:09"
"block-9","Monday","","first","-78","24:c9:a1:49:a7:28","IIITV2","9102","14:05:09"
"block-9","Monday","","first","-73","24:c9:a1:09:a7:28","IIITV-Staff","9102","14:05:07"
"block-9","Monday","","first","-80","24:c9:a1:07:29:58","IIITV-Staff","9102","14:05:07"
"block-9","Monday","","first","-80","24:c9:a1:47:29:58","IIITV2","9102","14:05:07"
"block-9","Monday","","first","-80","24:c9:a1:47:2f:38","IIITV2","9102","14:05:07"
"block-9","Monday","","first","-81","24:c9:a1:49:a1:58","IIITV2","9102","14:05:07"
"block-9","Monday","","first","-81","6c:aa:b3:08:ad:b8","IIITV-Staff","9102","14:05:07"
"block-9","Monday","","first","-74","f0:3e:90:0c:29:d8","IIITV1","9102","14:05:09"
"block-9","Monday","","first","-82","24:c9:a1:07:2f:38","IIITV-Staff","9102","14:05:07"
"block-9","Monday","","first","-74","f0:3e:90:4c:29:d8","IIITV-Staff","9102","14:05:09"
"block-9","Monday","","first","-75","f0:3e:90:8c:29:d8","IIITV2","9102","14:05:09"
"block-9","Monday","","first","-83","24:c9:a1:09:a1:58","IIITV-Staff","9102","14:05:07"
"block-9","Monday","Motorola Moto G (4)","ground","-81","24:c9:a1:07:2f:38","IIITV-Staff","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-79","24:c9:a1:47:2f:38","IIITV2","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-50","2c:c5:d3:23:c2:38","IIITV1","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-50","2c:c5:d3:63:c2:38","IIITV-Staff","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-86","24:c9:a1:49:9a:c8","IIITV2","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-85","24:c9:a1:09:9a:c8","IIITV-Staff","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-81","24:c9:a1:07:29:58","IIITV-Staff","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-90","24:c9:a1:47:29:58","IIITV2","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-84","24:c9:a1:49:a7:28","IIITV2","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-80","24:c9:a1:09:a7:28","IIITV-Staff","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-77","24:c9:a1:49:9f:08","IIITV2","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-77","24:c9:a1:09:9f:08","IIITV-Staff","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-62","2c:c5:d3:23:c2:3c","IIITV1","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-62","2c:c5:d3:63:c2:3c","IIITV-Staff","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-71","58:b6:33:26:51:48","IIITV1","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-71","58:b6:33:66:51:48","IIITV-Staff","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-89","58:b6:33:26:53:28","IIITV1","9013","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-90","58:b6:33:66:53:28","IIITV-Staff","9013","14:05:12"
"block-9","Monday","","first","-39","24:c9:a1:09:9a:c8","IIITV-Staff","9103","14:05:22"
"block-9","Monday","","first","-40","24:c9:a1:49:9a:c8","IIITV2","9103","14:05:22"
"block-9","Monday","","first","-79","2c:c5:d3:23:c2:38","IIITV1","9103","14:05:22"
"block-9","Monday","","first","-79","2c:c5:d3:63:c2:38","IIITV-Staff","9103","14:05:22"
"block-9","Monday","","first","-65","24:c9:a1:09:9f:08","IIITV-Staff","9103","14:05:22"
"block-9","Monday","","first","-65","24:c9:a1:49:9f:08","IIITV2","9103","14:05:22"
"block-9","Monday","","first","-70","58:b6:33:66:51:48","IIITV-Staff","9103","14:05:09"
"block-9","Monday","","first","-81","58:b6:33:26:51:48","IIITV1","9103","14:05:22"
"block-9","Monday","","first","-68","f0:3e:90:0c:24:78","IIITV1","9103","14:05:22"
"block-9","Monday","","first","-71","f0:3e:90:4c:24:78","IIITV-Staff","9103","14:05:22"
"block-9","Monday","","first","-69","58:b6:33:26:56:c8","IIITV1","9103","14:05:22"
"block-9","Monday","","first","-73","58:b6:33:66:56:c8","IIITV-Staff","9103","14:05:22"
"block-9","Monday","","first","-67","f0:3e:90:8c:24:78","IIITV2","9103","14:05:22"
"block-9","Monday","","first","-81","24:c9:a1:49:a7:28","IIITV2","9103","14:05:22"
"block-9","Monday","","first","-81","24:c9:a1:09:a7:28","IIITV-Staff","9103","14:05:22"
"block-9","Monday","","first","-66","24:c9:a1:07:29:58","IIITV-Staff","9103","14:05:22"
"block-9","Monday","","first","-66","24:c9:a1:47:29:58","IIITV2","9103","14:05:22"
"block-9","Monday","","first","-71","24:c9:a1:47:2f:38","IIITV2","9103","14:05:22"
"block-9","Monday","","first","-41","24:c9:a1:49:a1:58","IIITV2","9103","14:05:22"
"block-9","Monday","","first","-81","6c:aa:b3:08:ad:b8","IIITV-Staff","9103","14:05:07"
"block-9","Monday","","first","-48","f0:3e:90:0c:29:d8","IIITV1","9103","14:05:22"
"block-9","Monday","","first","-68","24:c9:a1:07:2f:38","IIITV-Staff","9103","14:05:22"
"block-9","Monday","","first","-50","f0:3e:90:4c:29:d8","IIITV-Staff","9103","14:05:22"
"block-9","Monday","","first","-50","f0:3e:90:8c:29:d8","IIITV2","9103","14:05:22"
"block-9","Monday","","first","-41","24:c9:a1:09:a1:58","IIITV-Staff","9103","14:05:22"
"block-9","Monday","Motorola Moto G (4)","ground","-81","24:c9:a1:07:2f:38","IIITV-Staff","9012","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-79","24:c9:a1:47:2f:38","IIITV2","9012","14:05:12"
"block-9","Monday","Motorola Moto G (4)","ground","-42","2c:c5:d3:23:c2:38","IIITV1","9012","14:05:29"
