"building","day","device","floor","level","mac","name","room","time"
"block-9","Monday","Motorola Moto G (4)","ground","-78","24:c9:a1:49:9a:c8","IIITV2","9009","16:08:46"
"block-9","Monday","Motorola Moto G (4)","ground","-78","24:c9:a1:09:9a:c8","IIITV-Staff","9009","16:08:46"
"block-9","Monday","Motorola Moto G (4)","ground","-86","24:c9:a1:49:a1:58","IIITV2","9009","16:08:46"
"block-9","Monday","Motorola Moto G (4)","ground","-87","24:c9:a1:09:a1:58","IIITV-Staff","9009","16:08:46"
"block-9","Monday","Motorola Moto G (4)","ground","-90","58:b6:33:26:53:2c","IIITV1","9009","16:08:46"
"block-9","Monday","Motorola Moto G (4)","ground","-83","6c:aa:b3:08:ad:b8","IIITV-Staff","9009","16:08:46"
"block-9","Monday","Motorola Moto G (4)","ground","-83","6c:aa:b3:48:ad:b8","IIITV2","9009","16:08:46"
"block-9","Monday","Motorola Moto G (4)","ground","-92","58:b6:33:66:53:2c","IIITV-Staff","9009","16:08:46"
"block-9","Monday","Motorola Moto G (4)","ground","-82","2c:c5:d3:23:c2:38","IIITV1","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-78","2c:c5:d3:63:c2:3c","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-80","2c:c5:d3:23:c2:3c","IIITV1","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-58","24:c9:a1:47:2f:38","IIITV2","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-63","24:c9:a1:07:2f:38","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-40","58:b6:33:66:53:28","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-39","58:b6:33:26:53:28","IIITV1","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-82","2c:c5:d3:63:c2:38","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-60","6c:aa:b3:48:ad:b8","IIITV2","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-62","6c:aa:b3:08:ad:b8","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-72","24:c9:a1:49:a7:28","IIITV2","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-73","24:c9:a1:09:a7:28","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-48","58:b6:33:66:53:2c","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-48","58:b6:33:26:53:2c","IIITV1","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-75","24:c9:a1:09:a1:58","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-76","24:c9:a1:49:a1:58","IIITV2","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-91","24:c9:a1:49:9a:c8","IIITV2","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-89","24:c9:a1:09:9a:c8","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-80","f0:3e:90:8c:29:d8","IIITV2","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-79","f0:3e:90:4c:29:d8","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-79","f0:3e:90:0c:29:d8","IIITV1","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-78","24:c9:a1:49:9f:08","IIITV2","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-78","24:c9:a1:09:9f:08","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-83","24:c9:a1:47:29:58","IIITV2","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-90","24:c9:a1:07:29:58","IIITV-Staff","9006","16:10:52"
"block-9","Monday","Motorola Moto G (4)","ground","-89","f0:3e:90:4c:29:dc","IIITV-Staff","9006","16:10:52"
"block-9","Tueday","","first","-56","24:c9:a1:09:9f:08","IIITV-Staff","9101","10:46:23"
"block-9","Tueday","","first","-56","24:c9:a1:49:9f:08","IIITV2","9101","10:46:23"
"block-9","Tueday","","first","-62","58:b6:33:66:56:c8","IIITV-Staff","9101","10:46:23"
"block-9","Tueday","","first","-61","58:b6:33:26:56:c8","IIITV1","9101","10:46:23"
"block-9","Tueday","","first","-65","24:c9:a1:09:9a:c8","IIITV-Staff","9101","10:46:23"
"block-9","Tueday","","first","-64","24:c9:a1:49:9a:c8","IIITV2","9101","10:46:23"
"block-9","Tueday","","first","-59","2c:c5:d3:23:c2:38","IIITV1","9101","10:46:03"
"block-9","Tueday","","first","-59","2c:c5:d3:63:c2:38","IIITV-Staff","9101","10:46:03"
"block-9","Tueday","","first","-78","24:c9:a1:09:a7:28","IIITV-Staff","9101","10:46:23"
"block-9","Tueday","","first","-69","24:c9:a1:49:a7:28","IIITV2","9101","10:46:23"
"block-9","Tueday","","first","-70","f0:3e:90:8c:29:d8","IIITV2","9101","10:46:23"
"block-9","Tueday","","first","-70","f0:3e:90:0c:29:d8","IIITV1","9101","10:46:23"
"block-9","Tueday","","first","-38","f0:3e:90:4c:24:78","IIITV-Staff","9101","10:46:23"
"block-9","Tueday","","first","-70","f0:3e:90:4c:29:d8","IIITV-Staff","9101","10:46:23"
"block-9","Tueday","","first","-34","f0:3e:90:0c:24:78","IIITV1","9101","10:46:23"
"block-9","Tueday","","first","-38","f0:3e:90:8c:24:78","IIITV2","9101","10:46:23"
"block-9","Tueday","","first","-68","58:b6:33:66:51:48","IIITV-Staff","9101","10:46:23"
"block-9","Tueday","","first","-69","58:b6:33:26:51:48","IIITV1","9101","10:46:23"
"block-9","Tueday","","first","-75","24:c9:a1:09:a1:58","IIITV-Staff","9101","10:46:03"
"block-9","Tueday","","first","-75","24:c9:a1:49:a1:58","IIITV2","9101","10:46:03"
"block-9","Tueday","","first","-75","6c:aa:b3:48:ad:b8","IIITV2","9101","10:46:03"
"block-9","Tueday","","first","-81","24:c9:a1:07:2f:38","IIITV-Staff","9101","10:46:03"
"block-9","Tueday","","first","-79","24:c9:a1:07:29:58","IIITV-Staff","9101","10:46:23"
"block-9","Tueday","","first","-78","24:c9:a1:47:29:58","IIITV2","9101","10:46:23"
"block-9","Tueday","","first","-56","24:c9:a1:09:9f:08","IIITV-Staff","9102","10:47:09"
"block-9","Tueday","","first","-56","24:c9:a1:49:9f:08","IIITV2","9102","10:47:09"
"block-9","Tueday","","first","-48","58:b6:33:66:56:c8","IIITV-Staff","9102","10:47:09"
"block-9","Tueday","","first","-49","58:b6:33:26:56:c8","IIITV1","9102","10:47:09"
"block-9","Tueday","","first","-65","24:c9:a1:09:9a:c8","IIITV-Staff","9102","10:47:09"
"block-9","Tueday","","first","-64","24:c9:a1:49:9a:c8","IIITV2","9102","10:47:09"
"block-9","Tueday","","first","-78","24:c9:a1:09:a7:28","IIITV-Staff","9102","10:47:09"
"block-9","Tueday","","first","-69","24:c9:a1:49:a7:28","IIITV2","9102","10:46:23"
"block-9","Tueday","","first","-70","f0:3e:90:8c:29:d8","IIITV2","9102","10:47:09"
"block-9","Tueday","","first","-70","f0:3e:90:0c:29:d8","IIITV1","9102","10:47:09"
"block-9","Tueday","","first","-38","f0:3e:90:4c:24:78","IIITV-Staff","9102","10:47:09"
"block-9","Tueday","","first","-70","f0:3e:90:4c:29:d8","IIITV-Staff","9102","10:47:09"
"block-9","Tueday","","first","-72","f0:3e:90:0c:24:78","IIITV1","9102","10:47:09"
"block-9","Tueday","","first","-38","f0:3e:90:8c:24:78","IIITV2","9102","10:47:09"
"block-9","Tueday","","first","-68","58:b6:33:66:51:48","IIITV-Staff","9102","10:46:23"
"block-9","Tueday","","first","-69","58:b6:33:26:51:48","IIITV1","9102","10:46:23"
"block-9","Tueday","","first","-75","24:c9:a1:07:2f:38","IIITV-Staff","9102","10:47:09"
"block-9","Tueday","","first","-43","24:c9:a1:07:29:58","IIITV-Staff","9102","10:47:09"
"block-9","Tueday","","first","-44","24:c9:a1:47:29:58","IIITV2","9102","10:47:09"
"block-9","Tueday","","first","-75","24:c9:a1:47:2f:38","IIITV2","9102","10:47:09"
"block-9","Tueday","","first","-64","24:c9:a1:09:9f:08","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-64","24:c9:a1:49:9f:08","IIITV2","9103","10:47:20"
"block-9","Tueday","","first","-69","58:b6:33:66:56:c8","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-69","58:b6:33:26:56:c8","IIITV1","9103","10:47:20"
"block-9","Tueday","","first","-37","24:c9:a1:09:9a:c8","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-37","24:c9:a1:49:9a:c8","IIITV2","9103","10:47:20"
"block-9","Tueday","","first","-78","24:c9:a1:09:a7:28","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-50","f0:3e:90:8c:29:d8","IIITV2","9103","10:47:20"
"block-9","Tueday","","first","-50","f0:3e:90:0c:29:d8","IIITV1","9103","10:47:20"
"block-9","Tueday","","first","-38","f0:3e:90:4c:24:78","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-50","f0:3e:90:4c:29:d8","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-66","f0:3e:90:0c:24:78","IIITV1","9103","10:47:20"
"block-9","Tueday","","first","-38","f0:3e:90:8c:24:78","IIITV2","9103","10:47:20"
"block-9","Tueday","","first","-69","58:b6:33:66:51:48","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-66","58:b6:33:26:51:48","IIITV1","9103","10:47:20"
"block-9","Tueday","","first","-67","24:c9:a1:07:2f:38","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-66","24:c9:a1:07:29:58","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-64","24:c9:a1:47:29:58","IIITV2","9103","10:47:20"
"block-9","Tueday","","first","-69","24:c9:a1:47:2f:38","IIITV2","9103","10:47:20"
"block-9","Tueday","","first","-42","24:c9:a1:09:a1:58","IIITV-Staff","9103","10:47:20"
"block-9","Tueday","","first","-43","24:c9:a1:49:a1:58","IIITV2","9103","10:47:20"
"block-9","Tueday","","first","-48","24:c9:a1:09:9f:08","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-48","24:c9:a1:49:9f:08","IIITV2","9105","10:48:01"
"block-9","Tueday","","first","-69","58:b6:33:66:56:c8","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-69","58:b6:33:26:56:c8","IIITV1","9105","10:48:01"
"block-9","Tueday","","first","-37","24:c9:a1:09:9a:c8","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-37","24:c9:a1:49:9a:c8","IIITV2","9105","10:48:01"
"block-9","Tueday","","first","-56","f0:3e:90:8c:29:d8","IIITV2","9105","10:48:01"
"block-9","Tueday","","first","-56","f0:3e:90:0c:29:d8","IIITV1","9105","10:48:01"
"block-9","Tueday","","first","-64","f0:3e:90:4c:24:78","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-54","f0:3e:90:4c:29:d8","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-77","f0:3e:90:0c:24:78","IIITV1","9105","10:48:01"
"block-9","Tueday","","first","-65","f0:3e:90:8c:24:78","IIITV2","9105","10:48:01"
"block-9","Tueday","","first","-69","58:b6:33:66:51:48","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-69","58:b6:33:26:51:48","IIITV1","9105","10:48:01"
"block-9","Tueday","","first","-67","24:c9:a1:07:2f:38","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-66","24:c9:a1:07:29:58","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-64","24:c9:a1:47:29:58","IIITV2","9105","10:48:01"
"block-9","Tueday","","first","-69","24:c9:a1:47:2f:38","IIITV2","9105","10:48:01"
"block-9","Tueday","","first","-53","24:c9:a1:09:a1:58","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-56","24:c9:a1:49:a1:58","IIITV2","9105","10:48:01"
"block-9","Tueday","","first","-57","6c:aa:b3:48:ad:b8","IIITV2","9105","10:48:01"
"block-9","Tueday","","first","-61","6c:aa:b3:08:ad:b8","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-66","2c:c5:d3:63:c2:38","IIITV-Staff","9105","10:48:01"
"block-9","Tueday","","first","-72","2c:c5:d3:23:c2:38","IIITV1","9105","10:48:01"
"block-9","Tueday","","first","-48","24:c9:a1:09:9f:08","IIITV-Staff","9106","10:48:01"
"block-9","Tueday","","first","-48","24:c9:a1:49:9f:08","IIITV2","9106","10:48:01"
"block-9","Tueday","","first","-69","58:b6:33:66:56:c8","IIITV-Staff","9106","10:48:01"
"block-9","Tueday","","first","-69","58:b6:33:26:56:c8","IIITV1","9106","10:48:01"
"block-9","Tueday","","first","-71","24:c9:a1:09:9a:c8","IIITV-Staff","9106","10:48:11"
"block-9","Tueday","","first","-71","24:c9:a1:49:9a:c8","IIITV2","9106","10:48:11"
"block-9","Tueday","","first","-63","f0:3e:90:8c:29:d8","IIITV2","9106","10:48:11"
"block-9","Tueday","","first","-61","f0:3e:90:0c:29:d8","IIITV1","9106","10:48:11"
"block-9","Tueday","","first","-64","f0:3e:90:4c:24:78","IIITV-Staff","9106","10:48:01"
"block-9","Tueday","","first","-63","f0:3e:90:4c:29:d8","IIITV-Staff","9106","10:48:11"
"block-9","Tueday","","first","-77","f0:3e:90:0c:24:78","IIITV1","9106","10:48:01"
"block-9","Tueday","","first","-65","f0:3e:90:8c:24:78","IIITV2","9106","10:48:01"
"block-9","Tueday","","first","-69","58:b6:33:66:51:48","IIITV-Staff","9106","10:48:01"
"block-9","Tueday","","first","-69","58:b6:33:26:51:48","IIITV1","9106","10:48:01"
"block-9","Tueday","","first","-69","24:c9:a1:07:2f:38","IIITV-Staff","9106","10:48:11"
"block-9","Tueday","","first","-66","24:c9:a1:07:29:58","IIITV-Staff","9106","10:48:01"
"block-9","Tueday","","first","-64","24:c9:a1:47:29:58","IIITV2","9106","10:48:01"
"block-9","Tueday","","first","-69","24:c9:a1:47:2f:38","IIITV2","9106","10:48:11"
"block-9","Tueday","","first","-50","24:c9:a1:09:a1:58","IIITV-Staff","9106","10:48:11"
"block-9","Tueday","","first","-50","24:c9:a1:49:a1:58","IIITV2","9106","10:48:11"
"block-9","Tueday","","first","-27","6c:aa:b3:48:ad:b8","IIITV2","9106","10:48:11"
"block-9","Tueday","","first","-27","6c:aa:b3:08:ad:b8","IIITV-Staff","9106","10:48:11"
"block-9","Tueday","","first","-66","2c:c5:d3:63:c2:38","IIITV-Staff","9106","10:48:01"
"block-9","Tueday","","first","-72","2c:c5:d3:23:c2:38","IIITV1","9106","10:48:01"
"block-9","Tueday","","first","-41","58:b6:33:26:53:28","IIITV1","9106","10:48:11"
"block-9","Tueday","","first","-41","58:b6:33:66:53:28","IIITV-Staff","9106","10:48:11"
"block-9","Tueday","","first","-71","24:c9:a1:09:9a:c8","IIITV-Staff","9107","10:48:40"
"block-9","Tueday","","first","-71","24:c9:a1:49:9a:c8","IIITV2","9107","10:48:40"
"block-9","Tueday","","first","-63","f0:3e:90:8c:29:d8","IIITV2","9107","10:48:40"
"block-9","Tueday","","first","-79","f0:3e:90:0c:29:d8","IIITV1","9107","10:48:40"
"block-9","Tueday","","first","-63","f0:3e:90:4c:29:d8","IIITV-Staff","9107","10:48:40"
"block-9","Tueday","","first","-69","24:c9:a1:07:2f:38","IIITV-Staff","9107","10:48:40"
"block-9","Tueday","","first","-69","24:c9:a1:47:2f:38","IIITV2","9107","10:48:40"
"block-9","Tueday","","first","-50","24:c9:a1:09:a1:58","IIITV-Staff","9107","10:48:40"
"block-9","Tueday","","first","-50","24:c9:a1:49:a1:58","IIITV2","9107","10:48:40"
"block-9","Tueday","","first","-27","6c:aa:b3:48:ad:b8","IIITV2","9107","10:48:40"
"block-9","Tueday","","first","-27","6c:aa:b3:08:ad:b8","IIITV-Staff","9107","10:48:40"
"block-9","Tueday","","first","-41","58:b6:33:26:53:28","IIITV1","9107","10:48:40"
"block-9","Tueday","","first","-41","58:b6:33:66:53:28","IIITV-Staff","9107","10:48:40"
"block-9","Tueday","","first","-71","24:c9:a1:09:9a:c8","IIITV-Staff","9108","10:48:40"
"block-9","Tueday","","first","-71","24:c9:a1:49:9a:c8","IIITV2","9108","10:48:40"
"block-9","Tueday","","first","-63","f0:3e:90:8c:29:d8","IIITV2","9108","10:48:40"
"block-9","Tueday","","first","-79","f0:3e:90:0c:29:d8","IIITV1","9108","10:48:40"
"block-9","Tueday","","first","-63","f0:3e:90:4c:29:d8","IIITV-Staff","9108","10:48:40"
"block-9","Tueday","","first","-69","24:c9:a1:07:2f:38","IIITV-Staff","9108","10:48:40"
"block-9","Tueday","","first","-69","24:c9:a1:47:2f:38","IIITV2","9108","10:48:40"
"block-9","Tueday","","first","-78","24:c9:a1:09:a1:58","IIITV-Staff","9108","10:48:51"
"block-9","Tueday","","first","-77","24:c9:a1:49:a1:58","IIITV2","9108","10:48:51"
"block-9","Tueday","","first","-62","6c:aa:b3:48:ad:b8","IIITV2","9108","10:48:51"
"block-9","Tueday","","first","-62","6c:aa:b3:08:ad:b8","IIITV-Staff","9108","10:48:51"
"block-9","Tueday","","first","-41","58:b6:33:26:53:28","IIITV1","9108","10:48:40"
"block-9","Tueday","","first","-41","58:b6:33:66:53:28","IIITV-Staff","9108","10:48:40"
"block-9","Tueday","","first","-73","58:b6:33:26:51:48","IIITV1","9108","10:48:51"
"block-9","Tueday","","first","-69","24:c9:a1:09:9f:08","IIITV-Staff","9108","10:48:51"
"block-9","Tueday","","first","-69","24:c9:a1:49:9f:08","IIITV2","9108","10:48:51"
"block-9","Tueday","","first","-71","f0:3e:90:8c:24:78","IIITV2","9108","10:48:51"
"block-9","Tueday","","first","-72","f0:3e:90:0c:24:78","IIITV1","9108","10:48:51"
"block-9","Tueday","","first","-72","f0:3e:90:4c:24:78","IIITV-Staff","9108","10:48:51"
"block-9","Tueday","","first","-73","58:b6:33:66:51:48","IIITV-Staff","9108","10:48:51"
"block-9","Tueday","","first","-78","24:c9:a1:49:a7:28","IIITV2","9108","10:48:51"
"block-9","Tueday","","first","-78","24:c9:a1:09:a7:28","IIITV-Staff","9108","10:48:51"
"block-9","Tueday","","first","-69","24:c9:a1:09:9a:c8","IIITV-Staff","9109","10:49:00"
"block-9","Tueday","","first","-69","24:c9:a1:49:9a:c8","IIITV2","9109","10:49:00"
"block-9","Tueday","","first","-73","f0:3e:90:8c:29:d8","IIITV2","9109","10:49:00"
"block-9","Tueday","","first","-72","f0:3e:90:0c:29:d8","IIITV1","9109","10:49:00"
"block-9","Tueday","","first","-73","f0:3e:90:4c:29:d8","IIITV-Staff","9109","10:49:00"
"block-9","Tueday","","first","-78","24:c9:a1:09:a1:58","IIITV-Staff","9109","10:49:00"
"block-9","Tueday","","first","-77","24:c9:a1:49:a1:58","IIITV2","9109","10:49:00"
"block-9","Tueday","","first","-74","6c:aa:b3:48:ad:b8","IIITV2","9109","10:49:00"
"block-9","Tueday","","first","-74","6c:aa:b3:08:ad:b8","IIITV-Staff","9109","10:49:00"
"block-9","Tueday","","first","-69","58:b6:33:26:51:48","IIITV1","9109","10:49:00"
"block-9","Tueday","","first","-77","24:c9:a1:09:9f:08","IIITV-Staff","9109","10:49:00"
"block-9","Tueday","","first","-77","24:c9:a1:49:9f:08","IIITV2","9109","10:49:00"
"block-9","Tueday","","first","-71","f0:3e:90:8c:24:78","IIITV2","9109","10:49:00"
"block-9","Tueday","","first","-72","f0:3e:90:0c:24:78","IIITV1","9109","10:49:00"
"block-9","Tueday","","first","-72","f0:3e:90:4c:24:78","IIITV-Staff","9109","10:49:00"
"block-9","Tueday","","first","-73","58:b6:33:66:51:48","IIITV-Staff","9109","10:49:00"
"block-9","Tueday","","first","-78","24:c9:a1:49:a7:28","IIITV2","9109","10:49:00"
"block-9","Tueday","","first","-78","24:c9:a1:09:a7:28","IIITV-Staff","9109","10:49:00"
"block-9","Tueday","","first","-75","2c:c5:d3:63:c2:38","IIITV-Staff","9109","10:49:00"
"block-9","Tueday","","first","-77","2c:c5:d3:23:c2:38","IIITV1","9109","10:49:00"
"block-9","Tueday","","first","-69","24:c9:a1:09:9a:c8","IIITV-Staff","9110","10:49:09"
"block-9","Tueday","","first","-69","24:c9:a1:49:9a:c8","IIITV2","9110","10:49:09"
"block-9","Tueday","","first","-63","f0:3e:90:8c:29:d8","IIITV2","9110","10:49:09"
"block-9","Tueday","","first","-63","f0:3e:90:0c:29:d8","IIITV1","9110","10:49:09"
"block-9","Tueday","","first","-63","f0:3e:90:4c:29:d8","IIITV-Staff","9110","10:49:09"
"block-9","Tueday","","first","-72","24:c9:a1:09:a1:58","IIITV-Staff","9110","10:49:09"
"block-9","Tueday","","first","-72","24:c9:a1:49:a1:58","IIITV2","9110","10:49:09"
"block-9","Tueday","","first","-74","6c:aa:b3:48:ad:b8","IIITV2","9110","10:49:09"
