"building","day","device","floor","level","mac","name","room","time"
"block-9","Thursday","Motorola Moto G (4)","ground","-62","f0:3e:90:0c:24:78","IIITV1","9001","15:15:44"
"block-9","Thursday","Motorola Moto G (4)","ground","-62","f0:3e:90:8c:24:78","IIITV2","9001","15:15:44"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","24:c9:a1:07:29:58","IIITV-Staff","9001","15:15:44"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","24:c9:a1:47:29:58","IIITV2","9001","15:15:44"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","58:b6:33:66:56:c8","IIITV-Staff","9001","15:15:44"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","58:b6:33:26:56:c8","IIITV1","9001","15:15:44"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","f0:3e:90:0c:24:7c","IIITV1","9001","15:15:44"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","f0:3e:90:8c:24:7c","IIITV2","9001","15:15:44"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","f0:3e:90:4c:24:7c","IIITV-Staff","9001","15:15:44"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","2c:c5:d3:23:c2:38","IIITV1","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","2c:c5:d3:63:c2:38","IIITV-Staff","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-65","24:c9:a1:09:a7:28","IIITV-Staff","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-63","24:c9:a1:49:a7:28","IIITV2","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","f0:3e:90:0c:29:d8","IIITV1","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","f0:3e:90:4c:29:d8","IIITV-Staff","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-90","f0:3e:90:8c:29:d8","IIITV2","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","24:c9:a1:07:2f:38","IIITV-Staff","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","24:c9:a1:47:2f:38","IIITV2","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","24:c9:a1:49:9a:c8","IIITV2","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","24:c9:a1:09:9a:c8","IIITV-Staff","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","24:c9:a1:09:a1:58","IIITV-Staff","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-36","24:c9:a1:07:29:58","IIITV-Staff","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-36","24:c9:a1:47:29:58","IIITV2","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-71","58:b6:33:66:56:c8","IIITV-Staff","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-71","58:b6:33:26:56:c8","IIITV1","9002","15:16:20"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","2c:c5:d3:23:c2:38","IIITV1","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","2c:c5:d3:63:c2:38","IIITV-Staff","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-65","24:c9:a1:09:a7:28","IIITV-Staff","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-63","24:c9:a1:49:a7:28","IIITV2","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","f0:3e:90:0c:29:d8","IIITV1","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","f0:3e:90:4c:29:d8","IIITV-Staff","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-82","f0:3e:90:8c:29:d8","IIITV2","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","24:c9:a1:07:2f:38","IIITV-Staff","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-77","24:c9:a1:47:2f:38","IIITV2","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-66","24:c9:a1:49:9a:c8","IIITV2","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-67","24:c9:a1:09:9a:c8","IIITV-Staff","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","24:c9:a1:09:a1:58","IIITV-Staff","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-55","24:c9:a1:07:29:58","IIITV-Staff","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-59","24:c9:a1:47:29:58","IIITV2","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","58:b6:33:66:56:c8","IIITV-Staff","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","58:b6:33:26:56:c8","IIITV1","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","24:c9:a1:49:a1:58","IIITV2","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","f0:3e:90:4c:24:78","IIITV-Staff","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","f0:3e:90:8c:24:78","IIITV2","9004","15:16:34"
"block-9","Thursday","Motorola Moto G (4)","ground","-79","2c:c5:d3:23:c2:38","IIITV1","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","2c:c5:d3:63:c2:38","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-65","24:c9:a1:09:a7:28","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-63","24:c9:a1:49:a7:28","IIITV2","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-75","f0:3e:90:0c:29:d8","IIITV1","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-76","f0:3e:90:4c:29:d8","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-75","f0:3e:90:8c:29:d8","IIITV2","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-63","24:c9:a1:07:2f:38","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-63","24:c9:a1:47:2f:38","IIITV2","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-52","24:c9:a1:49:9a:c8","IIITV2","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-52","24:c9:a1:09:9a:c8","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","24:c9:a1:09:a1:58","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-71","24:c9:a1:07:29:58","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-71","24:c9:a1:47:29:58","IIITV2","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","58:b6:33:66:56:c8","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","58:b6:33:26:56:c8","IIITV1","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-81","24:c9:a1:49:a1:58","IIITV2","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","f0:3e:90:4c:24:78","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-85","f0:3e:90:8c:24:78","IIITV2","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","2c:c5:d3:23:c2:3c","IIITV1","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","2c:c5:d3:63:c2:3c","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","58:b6:33:66:53:28","IIITV-Staff","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","58:b6:33:26:53:28","IIITV1","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","f0:3e:90:0c:24:78","IIITV1","9003","15:16:51"
"block-9","Thursday","Motorola Moto G (4)","ground","-68","2c:c5:d3:23:c2:38","IIITV1","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-67","2c:c5:d3:63:c2:38","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","24:c9:a1:09:a7:28","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-52","24:c9:a1:49:a7:28","IIITV2","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-75","f0:3e:90:0c:29:d8","IIITV1","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-75","f0:3e:90:4c:29:d8","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-75","f0:3e:90:8c:29:d8","IIITV2","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-55","24:c9:a1:07:2f:38","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-61","24:c9:a1:47:2f:38","IIITV2","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-87","24:c9:a1:49:9a:c8","IIITV2","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-86","24:c9:a1:09:9a:c8","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","24:c9:a1:09:a1:58","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-80","24:c9:a1:49:a1:58","IIITV2","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","2c:c5:d3:23:c2:3c","IIITV1","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-84","2c:c5:d3:63:c2:3c","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-42","58:b6:33:66:53:28","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-42","58:b6:33:26:53:28","IIITV1","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-65","24:c9:a1:49:9f:08","IIITV2","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","f0:3e:90:0c:29:dc","IIITV1","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","f0:3e:90:4c:29:dc","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-83","f0:3e:90:8c:29:dc","IIITV2","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-89","58:b6:33:26:51:48","IIITV1","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-49","58:b6:33:26:53:2c","IIITV1","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-49","58:b6:33:66:53:2c","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-61","6c:aa:b3:48:ad:b8","IIITV2","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-61","6c:aa:b3:08:ad:b8","IIITV-Staff","9006","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","2c:c5:d3:23:c2:38","IIITV1","9005","15:18:07"
"block-9","Thursday","Motorola Moto G (4)","ground","-77","2c:c5:d3:63:c2:38","IIITV-Staff","9005","15:18:07"
"block-9","Thursday","Motorola Moto G (4)","ground","-78","24:c9:a1:09:a7:28","IIITV-Staff","9005","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-52","24:c9:a1:49:a7:28","IIITV2","9005","15:17:45"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","f0:3e:90:0c:29:d8","IIITV1","9005","15:18:07"
"block-9","Thursday","Motorola Moto G (4)","ground","-70","f0:3e:90:4c:29:d8","IIITV-Staff","9005","15:18:07"
"block-9","Thursday","Motorola Moto G (4)","ground","-69","f0:3e:90:8c:29:d8","IIITV2","9005","15:18:07"
"block-9","Thursday","Motorola Moto G (4)","ground","-32","24:c9:a1:07:2f:38","IIITV-Staff","9005","15:18:07"
