"building","day","device","floor","level","mac","name","room","time"
"block-9","Monday","","first","-72","24:c9:a1:09:9a:c8","IIITV-Staff","9111","13:00:05"
"block-9","Monday","","first","-71","24:c9:a1:49:9a:c8","IIITV2","9111","13:00:05"
"block-9","Monday","","first","-77","f0:3e:90:4c:24:78","IIITV-Staff","9111","13:00:05"
"block-9","Monday","","first","-77","f0:3e:90:8c:24:78","IIITV2","9111","13:00:05"
"block-9","Monday","","first","-77","f0:3e:90:0c:24:78","IIITV1","9111","13:00:05"
"block-9","Monday","","first","-80","58:b6:33:26:56:c8","IIITV1","9111","13:00:05"
"block-9","Monday","","first","-80","24:c9:a1:49:a7:28","IIITV2","9111","13:00:05"
"block-9","Monday","","first","-81","58:b6:33:66:56:c8","IIITV-Staff","9111","13:00:05"
"block-9","Monday","","first","-79","24:c9:a1:09:a7:28","IIITV-Staff","9111","13:00:05"
"block-9","Monday","","first","-81","24:c9:a1:49:a1:58","IIITV2","9111","13:00:05"
"block-9","Monday","","first","-78","6c:aa:b3:48:ad:b8","IIITV2","9111","13:00:05"
"block-9","Monday","","first","-79","6c:aa:b3:08:ad:b8","IIITV-Staff","9111","13:00:05"
"block-9","Monday","","first","-83","24:c9:a1:09:a1:58","IIITV-Staff","9111","13:00:05"
"block-9","Monday","Motorola Moto G (5S)","ground","-79","24:c9:a1:49:9a:c8","IIITV2","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-79","24:c9:a1:09:9a:c8","IIITV-Staff","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:49:a7:28","IIITV2","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-79","2c:c5:d3:23:c2:38","IIITV1","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-79","2c:c5:d3:63:c2:38","IIITV-Staff","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-84","24:c9:a1:09:a7:28","IIITV-Staff","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-85","24:c9:a1:47:2f:38","IIITV2","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:07:2f:38","IIITV-Staff","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-79","24:c9:a1:09:a1:58","IIITV-Staff","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-79","24:c9:a1:49:a1:58","IIITV2","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-77","58:b6:33:26:53:28","IIITV1","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-87","2c:c5:d3:23:c2:3c","IIITV1","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","58:b6:33:26:53:2c","IIITV1","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-77","58:b6:33:66:53:28","IIITV-Staff","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","58:b6:33:66:53:2c","IIITV-Staff","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-72","6c:aa:b3:48:ad:b8","IIITV2","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-72","6c:aa:b3:08:ad:b8","IIITV-Staff","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-87","2c:c5:d3:63:c2:3c","IIITV-Staff","9008","13:00:14"
"block-9","Monday","Motorola Moto G (5S)","ground","-79","24:c9:a1:49:9a:c8","IIITV2","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-79","24:c9:a1:09:9a:c8","IIITV-Staff","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-78","24:c9:a1:49:a7:28","IIITV2","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-72","2c:c5:d3:23:c2:38","IIITV1","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-71","2c:c5:d3:63:c2:38","IIITV-Staff","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-76","24:c9:a1:09:a7:28","IIITV-Staff","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-81","24:c9:a1:47:2f:38","IIITV2","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-81","24:c9:a1:07:2f:38","IIITV-Staff","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:09:a1:58","IIITV-Staff","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","24:c9:a1:49:a1:58","IIITV2","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","58:b6:33:26:53:28","IIITV1","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-85","2c:c5:d3:23:c2:3c","IIITV1","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","58:b6:33:26:53:2c","IIITV1","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-77","58:b6:33:66:53:28","IIITV-Staff","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","58:b6:33:66:53:2c","IIITV-Staff","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-76","6c:aa:b3:48:ad:b8","IIITV2","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-76","6c:aa:b3:08:ad:b8","IIITV-Staff","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-86","2c:c5:d3:63:c2:3c","IIITV-Staff","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-87","24:c9:a1:49:9f:08","IIITV2","9009","13:00:21"
"block-9","Monday","Motorola Moto G (5S)","ground","-87","24:c9:a1:09:9f:08","IIITV-Staff","9009","13:00:21"
"block-9","Monday","","first","-45","58:b6:33:66:51:48","IIITV-Staff","9113","13:00:25"
"block-9","Monday","","first","-40","58:b6:33:26:51:48","IIITV1","9113","13:00:25"
"block-9","Monday","","first","-60","2c:c5:d3:23:c2:38","IIITV1","9113","13:00:25"
"block-9","Monday","","first","-60","2c:c5:d3:63:c2:38","IIITV-Staff","9113","13:00:25"
"block-9","Monday","","first","-75","24:c9:a1:09:9f:08","IIITV-Staff","9113","13:00:25"
"block-9","Monday","","first","-76","24:c9:a1:49:9f:08","IIITV2","9113","13:00:25"
"block-9","Monday","","first","-72","24:c9:a1:09:9a:c8","IIITV-Staff","9113","13:00:25"
"block-9","Monday","","first","-71","24:c9:a1:49:9a:c8","IIITV2","9113","13:00:25"
"block-9","Monday","","first","-84","f0:3e:90:4c:24:78","IIITV-Staff","9113","13:00:25"
"block-9","Monday","","first","-81","f0:3e:90:8c:24:78","IIITV2","9113","13:00:25"
"block-9","Monday","","first","-81","f0:3e:90:0c:24:78","IIITV1","9113","13:00:25"
"block-9","Monday","","first","-80","58:b6:33:26:56:c8","IIITV1","9113","13:00:25"
"block-9","Monday","","first","-80","24:c9:a1:49:a7:28","IIITV2","9113","13:00:25"
"block-9","Monday","","first","-81","58:b6:33:66:56:c8","IIITV-Staff","9113","13:00:25"
"block-9","Monday","","first","-79","24:c9:a1:09:a7:28","IIITV-Staff","9113","13:00:25"
"block-9","Monday","","first","-81","24:c9:a1:49:a1:58","IIITV2","9113","13:00:25"
"block-9","Monday","","first","-78","6c:aa:b3:48:ad:b8","IIITV2","9113","13:00:25"
"block-9","Monday","","first","-79","6c:aa:b3:08:ad:b8","IIITV-Staff","9113","13:00:25"
"block-9","Monday","","first","-83","24:c9:a1:09:a1:58","IIITV-Staff","9113","13:00:25"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","24:c9:a1:49:9a:c8","IIITV2","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:09:9a:c8","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-75","24:c9:a1:49:a7:28","IIITV2","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-73","2c:c5:d3:23:c2:38","IIITV1","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-73","2c:c5:d3:63:c2:38","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-75","24:c9:a1:09:a7:28","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-81","24:c9:a1:47:2f:38","IIITV2","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","24:c9:a1:07:2f:38","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:09:a1:58","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","24:c9:a1:49:a1:58","IIITV2","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","58:b6:33:26:53:28","IIITV1","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-84","2c:c5:d3:23:c2:3c","IIITV1","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","58:b6:33:26:53:2c","IIITV1","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-84","58:b6:33:66:53:28","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","58:b6:33:66:53:2c","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-78","6c:aa:b3:48:ad:b8","IIITV2","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-78","6c:aa:b3:08:ad:b8","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-85","2c:c5:d3:63:c2:3c","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","24:c9:a1:49:9f:08","IIITV2","9010","13:00:29"
"block-9","Monday","Motorola Moto G (5S)","ground","-81","24:c9:a1:09:9f:08","IIITV-Staff","9010","13:00:29"
"block-9","Monday","Motorola Moto G (4)","ground","-76","24:c9:a1:47:2f:38","IIITV2","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-56","24:c9:a1:07:2f:38","IIITV-Staff","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-76","24:c9:a1:09:a1:58","IIITV-Staff","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-76","24:c9:a1:49:a1:58","IIITV2","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-66","58:b6:33:66:53:28","IIITV-Staff","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-67","58:b6:33:26:53:28","IIITV1","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-88","58:b6:33:66:53:2c","IIITV-Staff","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-88","58:b6:33:26:53:2c","IIITV1","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-67","f0:3e:90:0c:29:d8","IIITV1","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-67","f0:3e:90:8c:29:d8","IIITV2","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-67","f0:3e:90:4c:29:d8","IIITV-Staff","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-85","6c:aa:b3:08:ad:b8","IIITV-Staff","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-85","6c:aa:b3:48:ad:b8","IIITV2","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-61","2c:c5:d3:23:c2:38","IIITV1","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-61","2c:c5:d3:63:c2:38","IIITV-Staff","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-71","24:c9:a1:47:29:58","IIITV2","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-91","24:c9:a1:09:9a:c8","IIITV-Staff","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-89","24:c9:a1:07:29:58","IIITV-Staff","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-82","24:c9:a1:49:9a:c8","IIITV2","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-63","24:c9:a1:49:a7:28","IIITV2","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-65","24:c9:a1:09:a7:28","IIITV-Staff","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-85","2c:c5:d3:23:c2:3c","IIITV1","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-85","2c:c5:d3:63:c2:3c","IIITV-Staff","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-83","f0:3e:90:0c:29:dc","IIITV1","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-84","f0:3e:90:4c:29:dc","IIITV-Staff","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-84","f0:3e:90:8c:29:dc","IIITV2","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-64","f0:3e:90:8c:24:78","IIITV2","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-65","f0:3e:90:0c:24:78","IIITV1","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-76","58:b6:33:26:51:48","IIITV1","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-81","58:b6:33:66:51:48","IIITV-Staff","9001","13:00:13"
"block-9","Monday","Motorola Moto G (4)","ground","-75","24:c9:a1:49:9f:08","IIITV2","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-77","24:c9:a1:09:9f:08","IIITV-Staff","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-65","f0:3e:90:4c:24:78","IIITV-Staff","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-82","58:b6:33:26:56:c8","IIITV1","9001","13:00:31"
"block-9","Monday","Motorola Moto G (4)","ground","-82","58:b6:33:66:56:c8","IIITV-Staff","9001","13:00:31"
"block-9","Monday","","first","-42","58:b6:33:66:51:48","IIITV-Staff","9114","13:00:42"
"block-9","Monday","","first","-42","58:b6:33:26:51:48","IIITV1","9114","13:00:42"
"block-9","Monday","","first","-55","2c:c5:d3:23:c2:38","IIITV1","9114","13:00:42"
"block-9","Monday","","first","-55","2c:c5:d3:63:c2:38","IIITV-Staff","9114","13:00:42"
"block-9","Monday","","first","-65","24:c9:a1:09:9f:08","IIITV-Staff","9114","13:00:42"
"block-9","Monday","","first","-65","24:c9:a1:49:9f:08","IIITV2","9114","13:00:42"
"block-9","Monday","","first","-80","24:c9:a1:09:9a:c8","IIITV-Staff","9114","13:00:42"
"block-9","Monday","","first","-71","24:c9:a1:49:9a:c8","IIITV2","9114","13:00:42"
"block-9","Monday","","first","-84","f0:3e:90:4c:24:78","IIITV-Staff","9114","13:00:42"
"block-9","Monday","","first","-81","f0:3e:90:8c:24:78","IIITV2","9114","13:00:42"
"block-9","Monday","","first","-81","f0:3e:90:0c:24:78","IIITV1","9114","13:00:42"
"block-9","Monday","","first","-80","58:b6:33:26:56:c8","IIITV1","9114","13:00:42"
"block-9","Monday","","first","-80","24:c9:a1:49:a7:28","IIITV2","9114","13:00:42"
"block-9","Monday","","first","-81","58:b6:33:66:56:c8","IIITV-Staff","9114","13:00:42"
"block-9","Monday","","first","-79","24:c9:a1:09:a7:28","IIITV-Staff","9114","13:00:42"
"block-9","Monday","","first","-81","24:c9:a1:49:a1:58","IIITV2","9114","13:00:42"
"block-9","Monday","","first","-78","6c:aa:b3:48:ad:b8","IIITV2","9114","13:00:42"
"block-9","Monday","","first","-79","6c:aa:b3:08:ad:b8","IIITV-Staff","9114","13:00:42"
"block-9","Monday","","first","-83","24:c9:a1:09:a1:58","IIITV-Staff","9114","13:00:42"
"block-9","Monday","","first","-44","58:b6:33:66:51:48","IIITV-Staff","9116","13:01:01"
"block-9","Monday","","first","-28","58:b6:33:26:51:48","IIITV1","9116","13:01:01"
"block-9","Monday","","first","-60","2c:c5:d3:23:c2:38","IIITV1","9116","13:01:01"
"block-9","Monday","","first","-60","2c:c5:d3:63:c2:38","IIITV-Staff","9116","13:01:01"
"block-9","Monday","","first","-52","24:c9:a1:09:9f:08","IIITV-Staff","9116","13:01:01"
"block-9","Monday","","first","-52","24:c9:a1:49:9f:08","IIITV2","9116","13:01:01"
"block-9","Monday","","first","-76","24:c9:a1:09:9a:c8","IIITV-Staff","9116","13:01:01"
"block-9","Monday","","first","-73","24:c9:a1:49:9a:c8","IIITV2","9116","13:01:01"
"block-9","Monday","","first","-76","f0:3e:90:4c:24:78","IIITV-Staff","9116","13:01:01"
"block-9","Monday","","first","-74","f0:3e:90:8c:24:78","IIITV2","9116","13:01:01"
"block-9","Monday","","first","-75","f0:3e:90:0c:24:78","IIITV1","9116","13:01:01"
"block-9","Monday","","first","-80","58:b6:33:26:56:c8","IIITV1","9116","13:01:01"
"block-9","Monday","","first","-70","24:c9:a1:49:a7:28","IIITV2","9116","13:01:01"
"block-9","Monday","","first","-81","58:b6:33:66:56:c8","IIITV-Staff","9116","13:01:01"
"block-9","Monday","","first","-70","24:c9:a1:09:a7:28","IIITV-Staff","9116","13:01:01"
"block-9","Monday","","first","-81","24:c9:a1:49:a1:58","IIITV2","9116","13:01:01"
"block-9","Monday","","first","-78","6c:aa:b3:48:ad:b8","IIITV2","9116","13:01:01"
"block-9","Monday","","first","-79","6c:aa:b3:08:ad:b8","IIITV-Staff","9116","13:01:01"
"block-9","Monday","","first","-83","24:c9:a1:09:a1:58","IIITV-Staff","9116","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","24:c9:a1:49:9a:c8","IIITV2","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:09:9a:c8","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-73","24:c9:a1:49:a7:28","IIITV2","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-39","2c:c5:d3:23:c2:38","IIITV1","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-39","2c:c5:d3:63:c2:38","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-72","24:c9:a1:09:a7:28","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-81","24:c9:a1:47:2f:38","IIITV2","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","24:c9:a1:07:2f:38","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","24:c9:a1:09:a1:58","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","24:c9:a1:49:a1:58","IIITV2","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-83","58:b6:33:26:53:28","IIITV1","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-62","2c:c5:d3:23:c2:3c","IIITV1","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","58:b6:33:26:53:2c","IIITV1","9011","13:00:50"
"block-9","Monday","Motorola Moto G (5S)","ground","-84","58:b6:33:66:53:28","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","58:b6:33:66:53:2c","IIITV-Staff","9011","13:00:50"
"block-9","Monday","Motorola Moto G (5S)","ground","-78","6c:aa:b3:48:ad:b8","IIITV2","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-78","6c:aa:b3:08:ad:b8","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-53","2c:c5:d3:63:c2:3c","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-82","24:c9:a1:49:9f:08","IIITV2","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-81","24:c9:a1:09:9f:08","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-75","58:b6:33:66:51:48","IIITV-Staff","9011","13:01:01"
"block-9","Monday","Motorola Moto G (5S)","ground","-75","58:b6:33:26:51:48","IIITV1","9011","13:01:01"
"block-9","Monday","Motorola Moto G (4)","ground","-82","24:c9:a1:07:2f:38","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-80","2c:c5:d3:23:c2:38","IIITV1","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-74","2c:c5:d3:63:c2:38","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-36","24:c9:a1:47:29:58","IIITV2","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-77","24:c9:a1:09:9a:c8","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-37","24:c9:a1:07:29:58","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-76","24:c9:a1:49:9a:c8","IIITV2","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-65","24:c9:a1:49:a7:28","IIITV2","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-71","24:c9:a1:09:a7:28","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-74","2c:c5:d3:23:c2:3c","IIITV1","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-74","2c:c5:d3:63:c2:3c","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-79","f0:3e:90:8c:24:78","IIITV2","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-85","f0:3e:90:0c:24:78","IIITV1","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-75","24:c9:a1:49:9f:08","IIITV2","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-77","24:c9:a1:09:9f:08","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-86","f0:3e:90:4c:24:78","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-74","58:b6:33:26:56:c8","IIITV1","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-75","58:b6:33:66:56:c8","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-74","58:b6:33:66:56:cc","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-74","58:b6:33:26:56:cc","IIITV1","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-89","f0:3e:90:4c:24:7c","IIITV-Staff","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-90","f0:3e:90:8c:24:7c","IIITV2","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-92","f0:3e:90:0c:24:7c","IIITV1","9002","13:01:05"
"block-9","Monday","Motorola Moto G (4)","ground","-82","24:c9:a1:47:2f:38","IIITV2","9002","13:01:05"
